source_dataset,title,category,brand,price,currency,description
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,71.14,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,56.27,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,59.99,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,59.99,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,60.8,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,71.14,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,48.99,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,ProSafe 16-Port 10/100 Desktop Switch,Electronics,Netgear,52.99,USD,"Computers,Wi-Fi & Networking,Access Points, Hubs & Switches,Networking,Computers & Accessories,Switches,Wired Networking,Electronics,Computers & Tablets,Networking Products,Ethernet Switches,Network Switches, Bridges Hubs"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,449.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,499.97,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,499.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,499.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,499.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,464.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,428.03,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,429.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,497.97,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,427.77,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,474.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,489.99,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,499.97,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Linksys Velop Tri-Brand Whole Home WiFi System-- White (AC6600),Electronics,Linksys,499.97,USD,"Computers,Networking,Computers & Accessories,Routers,Home Networking & Connectivity,Wireless Networking,Electronics,Electronics Deals,Wireless Routers,Home Electronics,Mesh Wi-Fi,Wi-Fi & Networking,Computers/Tablets & Networking,Networking & Wireless,Computers & Tablets,Electrical,Networking Products,Whole Home Smart Wi-Fi"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,229.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,194.0,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,173.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,184.95,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,189.95,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,189.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,189.95,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,239.0,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,235.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,210.0,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,239.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,191.995,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,199.0,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,195.0,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,179.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,208.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,248.38,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,149.95,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,199.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,209.0,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,222.0,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
datafiniti_electronic_products,Apple - iPod touch® 32GB MP3 Player - Space Gray,Electronics,Apple,159.99,USD,"TVs & Electronics,MP3 & MP4 Players,Portable Audio & Video,Electronics,Portable Audio,TVs Entertainment,MP3 Players & iPods,Apple iPods,iPod & MP3 Players,iPods Media Players,iPod Touch,iPods,Portable Audio & Electronics,Audio"
